countrycode,customerID,PaperlessDate,invoiceNumber,InvoiceDate,DueDate,InvoiceAmount,Disputed,SettledDate,PaperlessBill,DaysToSettle,DaysLate
818,1604-LIFKX,16/03/2013,3388733623,15/03/2012,14/04/2012,58.17,No,04/05/2012,Paper,50,20
391,3569-VJWXS,09/04/2013,3889145574,15/03/2012,14/04/2012,39.66,No,07/04/2012,Paper,23,0
391,9841-XLGBV,03/01/2013,4114424286,16/03/2012,15/04/2012,46.25,No,24/04/2012,Paper,39,9
897,6296-UKEUZ,26/11/2012,6089084877,16/03/2012,15/04/2012,43.39,No,18/03/2012,Paper,2,0
897,7654-DOLHO,04/04/2012,6712873885,16/03/2012,15/04/2012,33.75,No,15/04/2012,Paper,30,0
897,7372-CESLR,11/01/2013,2585470999,17/03/2012,16/04/2012,34.57,No,09/04/2012,Paper,23,0
391,5529-TBPGK,09/08/2013,3336714183,17/03/2012,16/04/2012,53.36,No,15/04/2012,Paper,29,0
897,8942-ERSWK,11/01/2013,3372046335,17/03/2012,16/04/2012,26.16,Yes,12/04/2012,Paper,26,0
391,2820-XGXSB,26/01/2012,7218524698,17/03/2012,16/04/2012,80.15,No,23/03/2012,Electronic,6,0
406,0783-PEPYR,27/11/2013,7787761526,17/03/2012,16/04/2012,64.33,No,20/04/2012,Paper,34,4
770,3993-QUNVJ,31/12/2012,1310667812,18/03/2012,17/04/2012,60.93,No,02/04/2012,Paper,15,0
897,7372-CESLR,11/01/2013,2694732247,18/03/2012,17/04/2012,30.08,No,09/04/2012,Paper,22,0
818,5924-UOPGH,06/06/2013,4475076763,18/03/2012,17/04/2012,69.93,No,06/04/2012,Paper,19,0
818,5875-VZQCZ,15/07/2013,6332346154,18/03/2012,17/04/2012,63.81,No,07/04/2012,Paper,20,0
391,8156-PCYBM,03/03/2012,9866646797,18/03/2012,17/04/2012,48.2,No,26/04/2012,Electronic,39,9
406,6048-QPZCF,13/07/2012,870792057,19/03/2012,18/04/2012,73.92,No,24/03/2012,Paper,5,0
818,7695-NKUXM,21/11/2012,2938081000,19/03/2012,18/04/2012,57.21,Yes,06/04/2012,Paper,18,0
391,5920-DPXLN,11/11/2012,4170821223,19/03/2012,18/04/2012,49.14,No,14/04/2012,Paper,26,0
770,7758-WKLVM,06/02/2012,5865860062,19/03/2012,18/04/2012,48.42,Yes,09/05/2012,Electronic,51,21
818,2824-HJQPP,04/09/2013,6222252019,19/03/2012,18/04/2012,50.79,No,06/04/2012,Paper,18,0
770,7260-ZHAKS,17/06/2012,1669605495,20/03/2012,19/04/2012,82.98,No,25/04/2012,Paper,36,6
897,8690-EEBEO,05/12/2012,3651082685,20/03/2012,19/04/2012,29.34,No,01/05/2012,Paper,42,12
770,0625-TNJFG,15/08/2013,6929479378,20/03/2012,19/04/2012,27.08,No,11/04/2012,Paper,22,0
406,9725-EZTEJ,17/03/2012,9002067860,20/03/2012,19/04/2012,82.09,Yes,26/04/2012,Electronic,37,7
391,0379-NEVHP,06/04/2013,9814992757,20/03/2012,19/04/2012,103.64,No,08/04/2012,Paper,19,0
818,7695-NKUXM,21/11/2012,1401765899,21/03/2012,20/04/2012,40.68,Yes,11/04/2012,Paper,21,0
391,9174-IYKOC,27/11/2012,5636675950,21/03/2012,20/04/2012,68.81,Yes,12/05/2012,Paper,52,22
897,9286-VLKMI,13/02/2013,6950783855,21/03/2012,20/04/2012,88.13,Yes,06/04/2012,Paper,16,0
770,2447-JCFGW,31/07/2012,7740692207,21/03/2012,20/04/2012,69.51,No,20/04/2012,Paper,30,0
391,8156-PCYBM,03/03/2012,1796958572,22/03/2012,21/04/2012,42.61,No,16/04/2012,Electronic,25,0
770,2447-JCFGW,31/07/2012,4773950831,22/03/2012,21/04/2012,25.66,No,19/04/2012,Paper,28,0
897,8690-EEBEO,05/12/2012,6612984395,22/03/2012,21/04/2012,64.1,No,26/04/2012,Paper,35,5
897,6391-GBFQJ,25/11/2013,4255145592,23/03/2012,22/04/2012,18.09,No,08/04/2012,Paper,16,0
406,2621-XCLEH,24/09/2012,5722625204,23/03/2012,22/04/2012,89.05,No,14/05/2012,Paper,52,22
406,9758-AIEIK,23/04/2012,8136944092,23/03/2012,22/04/2012,37.39,No,20/04/2012,Paper,28,0
391,2820-XGXSB,26/01/2012,8203817830,23/03/2012,22/04/2012,92.34,No,28/03/2012,Electronic,5,0
391,6708-DPYTF,02/08/2012,2186599382,24/03/2012,23/04/2012,92.76,No,05/05/2012,Paper,42,12
770,7758-WKLVM,06/02/2012,3248545962,24/03/2012,23/04/2012,63.08,Yes,07/05/2012,Electronic,44,14
897,6391-GBFQJ,25/11/2013,3289419980,24/03/2012,23/04/2012,7.11,No,09/04/2012,Paper,16,0
770,3831-FXWYK,08/03/2013,4667456223,24/03/2012,23/04/2012,89.9,No,04/05/2012,Paper,41,11
406,5284-DJOZO,11/09/2012,4908628098,24/03/2012,23/04/2012,89.67,Yes,19/04/2012,Paper,26,0
897,9250-VHLWY,03/06/2013,8389561226,24/03/2012,23/04/2012,53.67,No,17/04/2012,Paper,24,0
406,8976-AMJEO,03/03/2012,2872500354,25/03/2012,24/04/2012,67.41,No,18/04/2012,Electronic,24,0
770,4460-ZXNDN,27/06/2013,3242899571,25/03/2012,24/04/2012,45.59,No,28/04/2012,Paper,34,4
406,9322-YCTQO,06/04/2012,2863276075,26/03/2012,25/04/2012,95.94,No,06/05/2012,Paper,41,11
391,9212-BTDMX,22/04/2012,4906343954,26/03/2012,25/04/2012,53.69,No,15/04/2012,Paper,20,0
818,2824-HJQPP,04/09/2013,9733725302,27/03/2012,26/04/2012,58.73,No,17/04/2012,Paper,21,0
406,5164-VMYWJ,27/11/2013,9798309489,27/03/2012,26/04/2012,74.07,No,24/04/2012,Paper,28,0
391,8156-PCYBM,03/03/2012,512194602,28/03/2012,27/04/2012,64.4,No,28/04/2012,Electronic,31,1
897,9286-VLKMI,13/02/2013,3787074696,28/03/2012,27/04/2012,29.7,No,04/04/2012,Paper,7,0
897,9883-SDWFS,08/07/2013,586870094,29/03/2012,28/04/2012,14.94,Yes,13/05/2012,Paper,45,15
406,9725-EZTEJ,17/03/2012,2368072192,29/03/2012,28/04/2012,92.71,Yes,22/04/2012,Electronic,24,0
770,3831-FXWYK,08/03/2013,3161602616,29/03/2012,28/04/2012,79.28,No,06/05/2012,Paper,38,8
391,0187-ERLSR,31/07/2013,4037644863,29/03/2012,28/04/2012,62.68,Yes,25/04/2012,Paper,27,0
391,5196-TWQXF,20/06/2012,4087966475,29/03/2012,28/04/2012,60.32,No,19/04/2012,Paper,21,0
818,5613-UHVMG,31/05/2012,6502176136,29/03/2012,28/04/2012,30.03,Yes,21/05/2012,Paper,53,23
818,8887-NCUZC,22/01/2013,7873704598,29/03/2012,28/04/2012,10.47,No,27/04/2012,Paper,29,0
818,7946-HJDUR,21/02/2012,8636390396,29/03/2012,28/04/2012,55.38,No,22/04/2012,Electronic,24,0
818,3568-JJMFW,09/01/2012,3110539999,30/03/2012,29/04/2012,36.21,Yes,29/04/2012,Electronic,30,0
391,3598-DNURW,29/08/2012,3746199110,30/03/2012,29/04/2012,58.57,No,24/04/2012,Paper,25,0
770,6077-FDQRK,11/09/2012,7567097895,30/03/2012,29/04/2012,26.9,No,16/04/2012,Paper,17,0
818,7946-HJDUR,21/02/2012,9883462057,30/03/2012,29/04/2012,50.1,No,26/04/2012,Electronic,27,0
770,3993-QUNVJ,31/12/2012,35868002,31/03/2012,30/04/2012,75.33,No,16/04/2012,Paper,16,0
406,5284-DJOZO,11/09/2012,4016860144,31/03/2012,30/04/2012,58.56,No,12/04/2012,Paper,12,0
391,9841-XLGBV,03/01/2013,6288520521,31/03/2012,30/04/2012,44.43,No,24/04/2012,Paper,24,0
818,7946-HJDUR,21/02/2012,9373791288,31/03/2012,30/04/2012,60.57,No,21/04/2012,Electronic,21,0
770,9323-NDIOV,09/07/2012,9976671102,31/03/2012,30/04/2012,28.3,No,28/04/2012,Paper,28,0
770,9149-MATVB,30/04/2013,5851010658,01/04/2012,01/05/2012,56.1,No,30/04/2012,Paper,29,0
391,8820-BLYDZ,19/03/2013,7175346419,01/04/2012,01/05/2012,100.7,No,16/04/2012,Paper,15,0
406,3448-OWJOT,15/09/2012,8164224319,01/04/2012,01/05/2012,72.78,Yes,11/05/2012,Paper,40,10
391,8820-BLYDZ,19/03/2013,2073423085,02/04/2012,02/05/2012,69.97,No,12/04/2012,Paper,10,0
818,2824-HJQPP,04/09/2013,2428102854,02/04/2012,02/05/2012,83.74,Yes,02/05/2012,Paper,30,0
770,9928-IJYBQ,18/03/2012,684720070,03/04/2012,03/05/2012,66.25,Yes,15/05/2012,Electronic,42,12
391,3569-VJWXS,09/04/2013,5358292729,03/04/2012,03/05/2012,65.75,No,30/04/2012,Paper,27,0
897,1408-OQZUE,14/09/2012,285510254,05/04/2012,05/05/2012,27.05,No,28/05/2012,Paper,53,23
770,7856-ODQFO,05/08/2012,7344346525,05/04/2012,05/05/2012,23.53,No,23/04/2012,Paper,18,0
818,2824-HJQPP,04/09/2013,9327668635,05/04/2012,05/05/2012,44.99,No,29/04/2012,Paper,24,0
770,2447-JCFGW,31/07/2012,627613977,06/04/2012,06/05/2012,35.67,No,03/05/2012,Paper,27,0
770,6077-FDQRK,11/09/2012,1187373900,06/04/2012,06/05/2012,82.4,No,30/04/2012,Paper,24,0
897,7654-DOLHO,04/04/2012,4041763430,06/04/2012,06/05/2012,37.93,No,09/05/2012,Electronic,33,3
897,9250-VHLWY,03/06/2013,4540037935,06/04/2012,06/05/2012,49.41,No,05/05/2012,Paper,29,0
818,6627-ELFBK,26/11/2012,8130568082,06/04/2012,06/05/2012,67.3,No,01/05/2012,Paper,25,0
770,5592-UQXSS,31/12/2012,5417879278,07/04/2012,07/05/2012,37.08,Yes,12/05/2012,Paper,35,5
391,5529-TBPGK,09/08/2013,9046073849,07/04/2012,07/05/2012,84.31,No,16/05/2012,Paper,39,9
897,3271-YDPUJ,02/04/2013,725765758,08/04/2012,08/05/2012,76.71,Yes,25/05/2012,Paper,47,17
897,8690-EEBEO,05/12/2012,1752036971,08/04/2012,08/05/2012,71.72,No,15/05/2012,Paper,37,7
406,5164-VMYWJ,27/11/2013,4859265458,08/04/2012,08/05/2012,76.68,No,25/04/2012,Paper,17,0
391,7209-MDWKR,09/10/2013,6536896937,08/04/2012,08/05/2012,74.28,No,10/05/2012,Paper,32,2
897,1168-BEASA,06/11/2013,6873740038,08/04/2012,08/05/2012,45.14,No,25/04/2012,Paper,17,0
391,8820-BLYDZ,19/03/2013,8857627389,08/04/2012,08/05/2012,83.49,No,20/04/2012,Paper,12,0
770,4460-ZXNDN,27/06/2013,6023663421,09/04/2012,09/05/2012,61.97,Yes,25/05/2012,Paper,46,16
391,5196-TWQXF,20/06/2012,6172286856,09/04/2012,09/05/2012,30.11,No,14/05/2012,Paper,35,5
770,5592-UQXSS,31/12/2012,6863821110,09/04/2012,09/05/2012,64.41,No,07/05/2012,Paper,28,0
406,5284-DJOZO,11/09/2012,7802365347,09/04/2012,09/05/2012,69.8,No,23/04/2012,Paper,14,0
770,5592-UQXSS,31/12/2012,8935367432,09/04/2012,09/05/2012,63.16,Yes,26/05/2012,Paper,47,17
391,7209-MDWKR,09/10/2013,9890424733,09/04/2012,09/05/2012,54.82,No,07/05/2012,Paper,28,0
818,8887-NCUZC,22/01/2013,1838230354,10/04/2012,10/05/2012,59.56,Yes,03/06/2012,Paper,54,24
818,3271-HYHDN,28/04/2013,2949843698,10/04/2012,10/05/2012,39.35,No,15/04/2012,Paper,5,0
897,7372-CESLR,11/01/2013,3298709830,10/04/2012,10/05/2012,21.24,No,04/05/2012,Paper,24,0
897,9883-SDWFS,08/07/2013,7217104959,10/04/2012,10/05/2012,20.99,Yes,20/05/2012,Paper,40,10
770,0465-DTULQ,04/03/2013,7314906808,10/04/2012,10/05/2012,60.35,No,03/05/2012,Paper,23,0
406,9725-EZTEJ,17/03/2012,3480348952,11/04/2012,11/05/2012,40.03,Yes,08/05/2012,Electronic,27,0
391,9212-BTDMX,22/04/2012,3980946112,11/04/2012,11/05/2012,63.26,No,26/04/2012,Paper,15,0
770,7758-WKLVM,06/02/2012,5510823569,11/04/2012,11/05/2012,30.06,No,17/05/2012,Electronic,36,6
897,1408-OQZUE,14/09/2012,7483503715,11/04/2012,11/05/2012,54.75,No,07/05/2012,Paper,26,0
406,1447-YZKCL,10/08/2012,8788784425,12/04/2012,12/05/2012,73.29,No,18/05/2012,Paper,36,6
391,5196-TWQXF,20/06/2012,828222998,13/04/2012,13/05/2012,77.6,No,18/05/2012,Paper,35,5
818,5924-UOPGH,06/06/2013,910054452,13/04/2012,13/05/2012,84.43,No,01/05/2012,Paper,18,0
818,7946-HJDUR,21/02/2012,1995851356,13/04/2012,13/05/2012,45.35,No,06/05/2012,Electronic,23,0
406,5284-DJOZO,11/09/2012,4274501664,13/04/2012,13/05/2012,81.47,No,21/04/2012,Paper,8,0
406,9322-YCTQO,06/04/2012,5216037175,13/04/2012,13/05/2012,83.24,No,23/05/2012,Electronic,40,10
770,7260-ZHAKS,17/06/2012,7259837539,13/04/2012,13/05/2012,67.29,No,12/05/2012,Paper,29,0
770,2447-JCFGW,31/07/2012,9054937897,13/04/2012,13/05/2012,61.49,No,09/05/2012,Paper,26,0
406,8976-AMJEO,03/03/2012,4041880316,14/04/2012,14/05/2012,77.9,No,10/05/2012,Electronic,26,0
897,0688-XNJRO,24/06/2012,3894033760,15/04/2012,15/05/2012,35.3,No,03/06/2012,Paper,49,19
897,8942-ERSWK,11/01/2013,4373510378,15/04/2012,15/05/2012,38.85,No,23/04/2012,Paper,8,0
391,6708-DPYTF,02/08/2012,4644516545,15/04/2012,15/05/2012,58.73,No,28/05/2012,Paper,43,13
406,8976-AMJEO,03/03/2012,7786851730,15/04/2012,15/05/2012,59.74,No,08/05/2012,Electronic,23,0
770,0706-NRGUP,09/04/2013,489697015,16/04/2012,16/05/2012,41.44,No,22/05/2012,Paper,36,6
818,9181-HEKGV,16/10/2013,2335256143,16/04/2012,16/05/2012,61.2,No,16/05/2012,Paper,30,0
818,9181-HEKGV,16/10/2013,3706686871,16/04/2012,16/05/2012,88.84,Yes,18/06/2012,Paper,63,33
897,9250-VHLWY,03/06/2013,5915326736,16/04/2012,16/05/2012,49.7,No,08/05/2012,Paper,22,0
406,2621-XCLEH,24/09/2012,8691041327,16/04/2012,16/05/2012,74.06,No,30/05/2012,Paper,44,14
897,9460-VAZGD,10/08/2013,8852045930,16/04/2012,16/05/2012,64.78,No,13/05/2012,Paper,27,0
897,9883-SDWFS,08/07/2013,523612895,17/04/2012,17/05/2012,28.77,No,24/05/2012,Paper,37,7
406,5573-KSOIA,30/09/2013,7588924933,17/04/2012,17/05/2012,69.54,No,20/05/2012,Paper,33,3
391,3569-VJWXS,09/04/2013,7651606558,17/04/2012,17/05/2012,59.92,Yes,29/05/2012,Paper,42,12
770,6077-FDQRK,11/09/2012,8983088903,17/04/2012,17/05/2012,46.17,No,14/05/2012,Paper,27,0
818,5613-UHVMG,31/05/2012,9652079777,17/04/2012,17/05/2012,54.93,Yes,14/06/2012,Paper,58,28
770,0706-NRGUP,09/04/2013,4696816536,18/04/2012,18/05/2012,39.25,No,20/05/2012,Paper,32,2
406,4640-FGEJI,04/04/2013,572998733,19/04/2012,19/05/2012,70.02,No,21/05/2012,Paper,32,2
818,5148-SYKLB,28/08/2013,1582683121,19/04/2012,19/05/2012,93.99,Yes,18/05/2012,Paper,29,0
897,7654-DOLHO,04/04/2012,6885613614,20/04/2012,20/05/2012,33.01,No,12/05/2012,Electronic,22,0
897,1408-OQZUE,14/09/2012,9065240153,20/04/2012,20/05/2012,54.94,No,17/05/2012,Paper,27,0
770,2687-XWAMA,03/04/2013,9201510343,20/04/2012,20/05/2012,52.06,No,04/05/2012,Paper,14,0
897,0688-XNJRO,24/06/2012,4433390540,21/04/2012,21/05/2012,49.62,No,08/06/2012,Paper,48,18
818,3568-JJMFW,09/01/2012,5770867325,21/04/2012,21/05/2012,63.97,No,03/05/2012,Electronic,12,0
818,5924-UOPGH,06/06/2013,6814227281,21/04/2012,21/05/2012,96.82,No,09/05/2012,Paper,18,0
818,9181-HEKGV,16/10/2013,7214943606,21/04/2012,21/05/2012,88.36,Yes,12/06/2012,Paper,52,22
770,2447-JCFGW,31/07/2012,7672209595,21/04/2012,21/05/2012,60.41,No,16/05/2012,Paper,25,0
406,9725-EZTEJ,17/03/2012,5759152857,22/04/2012,22/05/2012,72.32,Yes,05/06/2012,Electronic,44,14
770,5592-UQXSS,31/12/2012,7514433905,22/04/2012,22/05/2012,42.08,No,26/05/2012,Paper,34,4
391,7209-MDWKR,09/10/2013,9394972219,22/04/2012,22/05/2012,72.62,No,28/05/2012,Paper,36,6
406,6833-ETVHD,30/04/2012,903308758,23/04/2012,23/05/2012,73.87,No,16/05/2012,Paper,23,0
406,3448-OWJOT,15/09/2012,6607624258,23/04/2012,23/05/2012,56.31,Yes,21/06/2012,Paper,59,29
770,2026-XLBER,12/11/2012,1678077270,24/04/2012,24/05/2012,60.93,No,12/05/2012,Paper,18,0
391,7841-HROAQ,15/09/2013,1720149611,24/04/2012,24/05/2012,71.68,No,18/05/2012,Paper,24,0
897,8690-EEBEO,05/12/2012,8164708697,24/04/2012,24/05/2012,52.8,No,30/05/2012,Paper,36,6
406,4640-FGEJI,04/04/2013,9934734648,24/04/2012,24/05/2012,74.19,No,22/05/2012,Paper,28,0
391,7841-HROAQ,15/09/2013,6484297273,25/04/2012,25/05/2012,73.9,No,16/05/2012,Paper,21,0
391,2676-DZINU,19/10/2012,535641538,26/04/2012,26/05/2012,65.01,No,18/05/2012,Paper,22,0
406,7245-CKNCN,04/06/2012,6456711996,26/04/2012,26/05/2012,84.99,No,14/05/2012,Paper,18,0
406,4651-PMEXQ,04/07/2012,7138243506,26/04/2012,26/05/2012,96.76,No,24/05/2012,Paper,28,0
391,1080-NDGAE,28/09/2012,5348963302,27/04/2012,27/05/2012,96.6,No,22/05/2012,Paper,25,0
770,7050-KQLDO,29/09/2012,9989225541,27/04/2012,27/05/2012,53.16,No,18/05/2012,Paper,21,0
406,5284-DJOZO,11/09/2012,704405155,28/04/2012,28/05/2012,67.34,No,15/05/2012,Paper,17,0
770,0465-DTULQ,04/03/2013,8488549558,28/04/2012,28/05/2012,43.62,Yes,12/06/2012,Paper,45,15
406,7938-EVASK,15/12/2012,1879423925,29/04/2012,29/05/2012,65.45,No,01/06/2012,Paper,33,3
770,6831-FIODB,08/05/2013,3437789966,29/04/2012,29/05/2012,52.26,No,06/06/2012,Paper,38,8
770,7758-WKLVM,06/02/2012,4583643866,29/04/2012,29/05/2012,84.78,No,07/06/2012,Electronic,39,9
406,0783-PEPYR,27/11/2013,5446180510,29/04/2012,29/05/2012,50.55,Yes,11/06/2012,Paper,43,13
406,7600-OISKG,19/07/2013,889501782,30/04/2012,30/05/2012,97.06,Yes,30/05/2012,Paper,30,0
406,4651-PMEXQ,04/07/2012,3831133517,30/04/2012,30/05/2012,83.7,No,22/05/2012,Paper,22,0
770,2687-XWAMA,03/04/2013,6310497928,30/04/2012,30/05/2012,59.73,No,14/05/2012,Paper,14,0
406,9758-AIEIK,23/04/2012,1841814103,01/05/2012,31/05/2012,56.25,Yes,08/06/2012,Electronic,38,8
406,6833-ETVHD,30/04/2012,2691990675,01/05/2012,31/05/2012,93.7,No,21/05/2012,Electronic,20,0
406,9725-EZTEJ,17/03/2012,555108669,02/05/2012,01/06/2012,116.78,Yes,23/05/2012,Electronic,21,0
406,3448-OWJOT,15/09/2012,2268924543,02/05/2012,01/06/2012,66.12,Yes,13/06/2012,Paper,42,12
818,3271-HYHDN,28/04/2013,4816230113,02/05/2012,01/06/2012,59.17,No,05/05/2012,Paper,3,0
818,9181-HEKGV,16/10/2013,5202032585,02/05/2012,01/06/2012,58.19,No,06/06/2012,Paper,35,5
391,2820-XGXSB,26/01/2012,5458519467,02/05/2012,01/06/2012,73.62,No,07/05/2012,Electronic,5,0
391,7329-TWKLF,20/11/2013,7043895839,02/05/2012,01/06/2012,120.76,No,24/05/2012,Paper,22,0
770,3993-QUNVJ,31/12/2012,7579897588,02/05/2012,01/06/2012,63.42,No,23/05/2012,Paper,21,0
391,7329-TWKLF,20/11/2013,9108099905,02/05/2012,01/06/2012,73.3,No,19/05/2012,Paper,17,0
406,5284-DJOZO,11/09/2012,428154463,03/05/2012,02/06/2012,39.51,No,21/05/2012,Paper,18,0
818,3271-HYHDN,28/04/2013,1130346124,03/05/2012,02/06/2012,27.53,No,08/05/2012,Paper,5,0
391,2676-DZINU,19/10/2012,5212915028,03/05/2012,02/06/2012,59.78,No,23/05/2012,Paper,20,0
897,3676-CQAIF,29/07/2013,6248246137,03/05/2012,02/06/2012,56.84,No,08/06/2012,Paper,36,6
391,5920-DPXLN,11/11/2012,873433318,05/05/2012,04/06/2012,82.2,No,24/05/2012,Paper,19,0
406,1447-YZKCL,10/08/2012,3861752292,05/05/2012,04/06/2012,55.78,No,12/06/2012,Paper,38,8
770,6077-FDQRK,11/09/2012,4109648418,05/05/2012,04/06/2012,36.86,No,05/06/2012,Paper,31,1
818,3568-JJMFW,09/01/2012,4191207150,05/05/2012,04/06/2012,82.38,Yes,08/06/2012,Electronic,34,4
770,7260-ZHAKS,17/06/2012,3556035555,06/05/2012,05/06/2012,77.53,No,11/06/2012,Paper,36,6
770,4460-ZXNDN,27/06/2013,4125771401,06/05/2012,05/06/2012,64.4,No,12/06/2012,Paper,37,7
391,9841-XLGBV,03/01/2013,9801799192,06/05/2012,05/06/2012,62.1,No,03/06/2012,Paper,28,0
406,4092-ZAVRG,19/05/2012,274057720,07/05/2012,06/06/2012,50.96,No,13/05/2012,Paper,6,0
391,2820-XGXSB,26/01/2012,385813290,07/05/2012,06/06/2012,73.9,No,08/05/2012,Electronic,1,0
818,3271-HYHDN,28/04/2013,1175501399,07/05/2012,06/06/2012,60.55,No,15/05/2012,Paper,8,0
406,8389-TCXFQ,24/08/2012,6736160445,07/05/2012,06/06/2012,30.53,Yes,19/06/2012,Paper,43,13
818,7695-NKUXM,21/11/2012,9338042562,07/05/2012,06/06/2012,45.76,Yes,26/05/2012,Paper,19,0
897,9883-SDWFS,08/07/2013,874115043,08/05/2012,07/06/2012,41.25,Yes,20/06/2012,Paper,43,13
770,4460-ZXNDN,27/06/2013,1976510492,08/05/2012,07/06/2012,61.86,Yes,27/06/2012,Paper,50,20
818,3568-JJMFW,09/01/2012,2293228619,08/05/2012,07/06/2012,48.47,Yes,11/06/2012,Electronic,34,4
897,9883-SDWFS,08/07/2013,1491017498,09/05/2012,08/06/2012,19.23,No,02/06/2012,Paper,24,0
818,8102-ABPKQ,29/08/2013,2836103383,10/05/2012,09/06/2012,68.21,Yes,23/06/2012,Paper,44,14
406,6833-ETVHD,30/04/2012,3319185490,10/05/2012,09/06/2012,77.76,No,30/05/2012,Electronic,20,0
391,5920-DPXLN,11/11/2012,6425569284,10/05/2012,09/06/2012,35.36,No,10/06/2012,Paper,31,1
818,3568-JJMFW,09/01/2012,3442695944,11/05/2012,10/06/2012,84.39,Yes,07/06/2012,Electronic,27,0
391,5196-TWQXF,20/06/2012,6470441610,11/05/2012,10/06/2012,56.88,No,12/06/2012,Paper,32,2
818,8364-UWVLM,10/11/2012,9200291512,11/05/2012,10/06/2012,54.92,Yes,04/07/2012,Paper,54,24
391,9174-IYKOC,27/11/2012,762698565,12/05/2012,11/06/2012,74.7,No,04/06/2012,Paper,23,0
897,1408-OQZUE,14/09/2012,1675817832,12/05/2012,11/06/2012,47.42,No,20/06/2012,Paper,39,9
406,8976-AMJEO,03/03/2012,2979360755,12/05/2012,11/06/2012,103.67,No,02/06/2012,Electronic,21,0
391,8156-PCYBM,03/03/2012,4977232177,12/05/2012,11/06/2012,93.36,No,11/06/2012,Electronic,30,0
770,2687-XWAMA,03/04/2013,5866198434,13/05/2012,12/06/2012,56.25,No,23/05/2012,Paper,10,0
770,3831-FXWYK,08/03/2013,28049695,14/05/2012,13/06/2012,80.07,Yes,01/07/2012,Paper,48,18
406,9758-AIEIK,23/04/2012,2649653276,14/05/2012,13/06/2012,52.88,No,02/06/2012,Electronic,19,0
406,0783-PEPYR,27/11/2013,1754229382,15/05/2012,14/06/2012,81.1,No,18/06/2012,Paper,34,4
406,9725-EZTEJ,17/03/2012,7949028171,15/05/2012,14/06/2012,76.27,Yes,17/06/2012,Electronic,33,3
391,0187-ERLSR,31/07/2013,9471530987,15/05/2012,14/06/2012,77.19,No,28/05/2012,Paper,13,0
897,7372-CESLR,11/01/2013,3530838063,16/05/2012,15/06/2012,50.58,No,01/06/2012,Paper,16,0
406,9771-QTLGZ,10/12/2012,3755391775,16/05/2012,15/06/2012,32.88,Yes,31/05/2012,Paper,15,0
897,8690-EEBEO,05/12/2012,6219456346,16/05/2012,15/06/2012,71.26,No,07/07/2012,Paper,52,22
406,9117-LYRCE,05/07/2013,6346701213,16/05/2012,15/06/2012,29.99,Yes,02/07/2012,Paper,47,17
897,7654-DOLHO,04/04/2012,8144548869,16/05/2012,15/06/2012,36.2,No,06/06/2012,Electronic,21,0
897,3676-CQAIF,29/07/2013,1256452795,17/05/2012,16/06/2012,41.29,No,26/06/2012,Paper,40,10
391,8156-PCYBM,03/03/2012,3148980303,17/05/2012,16/06/2012,82.2,No,15/06/2012,Electronic,29,0
391,9212-BTDMX,22/04/2012,4903468657,17/05/2012,16/06/2012,66.55,No,09/06/2012,Electronic,23,0
391,9841-XLGBV,03/01/2013,9146955602,17/05/2012,16/06/2012,38.84,No,14/06/2012,Paper,28,0
406,9771-QTLGZ,10/12/2012,2127219922,19/05/2012,18/06/2012,68.89,Yes,16/06/2012,Paper,28,0
391,9212-BTDMX,22/04/2012,4884610178,19/05/2012,18/06/2012,82.21,No,30/05/2012,Electronic,11,0
770,2687-XWAMA,03/04/2013,8527409222,19/05/2012,18/06/2012,67.97,No,31/05/2012,Paper,12,0
391,6632-CGYHU,08/01/2013,3007642107,20/05/2012,19/06/2012,56.03,No,01/06/2012,Paper,12,0
897,6296-UKEUZ,26/11/2012,4293073482,20/05/2012,19/06/2012,37.27,No,29/05/2012,Paper,9,0
406,4092-ZAVRG,19/05/2012,4926391244,20/05/2012,19/06/2012,62.96,No,22/05/2012,Electronic,2,0
818,6627-ELFBK,26/11/2012,4943574800,20/05/2012,19/06/2012,54.82,No,16/06/2012,Paper,27,0
391,9841-XLGBV,03/01/2013,7056189326,20/05/2012,19/06/2012,53.81,No,17/06/2012,Paper,28,0
406,4632-QZOKX,19/03/2013,8732948590,20/05/2012,19/06/2012,65.77,Yes,27/06/2012,Paper,38,8
406,8976-AMJEO,03/03/2012,1102283094,21/05/2012,20/06/2012,84.81,Yes,19/06/2012,Electronic,29,0
818,6627-ELFBK,26/11/2012,4240460379,21/05/2012,20/06/2012,58.64,No,26/06/2012,Paper,36,6
406,9771-QTLGZ,10/12/2012,6034265548,21/05/2012,20/06/2012,55.54,Yes,17/06/2012,Paper,27,0
818,2824-HJQPP,04/09/2013,6723004451,21/05/2012,20/06/2012,60.2,No,20/06/2012,Paper,30,0
406,9117-LYRCE,05/07/2013,7022172137,21/05/2012,20/06/2012,63.33,Yes,11/07/2012,Paper,51,21
406,7245-CKNCN,04/06/2012,8873482075,21/05/2012,20/06/2012,93.86,No,13/06/2012,Paper,23,0
391,0187-ERLSR,31/07/2013,9744145268,21/05/2012,20/06/2012,51.65,No,04/06/2012,Paper,14,0
406,7245-CKNCN,04/06/2012,3404073698,22/05/2012,21/06/2012,87.82,No,13/06/2012,Paper,22,0
770,0706-NRGUP,09/04/2013,3958060330,22/05/2012,21/06/2012,35.02,No,28/06/2012,Paper,37,7
